Entity,Code,Date,"Daily new confirmed cases of COVID-19 per million people (rolling 3-day average, right-aligned)"
Andorra,AND,"Jun 14, 2020",4.314
Andorra,AND,"Jun 15, 2020",4.314
Andorra,AND,"Jun 16, 2020",0
Andorra,AND,"Jun 17, 2020",4.314
Andorra,AND,"Jun 18, 2020",4.314
Andorra,AND,"Jun 19, 2020",8.628
Andorra,AND,"Jun 20, 2020",4.314
Andorra,AND,"Jun 21, 2020",4.314
Andorra,AND,"Jun 22, 2020",0
Andorra,AND,"Jun 23, 2020",0
Andorra,AND,"Jun 24, 2020",0
Andorra,AND,"Jun 25, 2020",0
Andorra,AND,"Jun 26, 2020",0
Andorra,AND,"Jun 27, 2020",0
Andorra,AND,"Jun 28, 2020",0
Andorra,AND,"Jun 29, 2020",0
Andorra,AND,"Jun 30, 2020",0
Andorra,AND,"Jul 1, 2020",0
Andorra,AND,"Jul 2, 2020",0
Andorra,AND,"Jul 3, 2020",0
Andorra,AND,"Jul 4, 2020",0
Angola,AGO,"Mar 22, 2020",0.061
Angola,AGO,"Mar 23, 2020",0.0305
Angola,AGO,"Mar 24, 2020",0.02033
Angola,AGO,"Mar 25, 2020",0
Angola,AGO,"Mar 26, 2020",0
Angola,AGO,"Mar 27, 2020",0.01
Angola,AGO,"Mar 28, 2020",0.02
Angola,AGO,"Mar 29, 2020",0.02
Angola,AGO,"Mar 30, 2020",0.04033
Angola,AGO,"Mar 31, 2020",0.03033
Angola,AGO,"Apr 1, 2020",0.03033
Angola,AGO,"Apr 2, 2020",0.01
Angola,AGO,"Apr 3, 2020",0.01
Angola,AGO,"Apr 4, 2020",0.01
Angola,AGO,"Apr 5, 2020",0.02033
Angola,AGO,"Apr 6, 2020",0.061
Angola,AGO,"Apr 7, 2020",0.08133
Angola,AGO,"Apr 8, 2020",0.071
Angola,AGO,"Apr 9, 2020",0.05067
Angola,AGO,"Apr 10, 2020",0.03033
Angola,AGO,"Apr 11, 2020",0.02033
Angola,AGO,"Apr 12, 2020",0
Angola,AGO,"Apr 13, 2020",0
Angola,AGO,"Apr 14, 2020",0
Angola,AGO,"Apr 15, 2020",0
Angola,AGO,"Apr 16, 2020",0
Angola,AGO,"Apr 17, 2020",0
Angola,AGO,"Apr 18, 2020",0
Angola,AGO,"Apr 19, 2020",0.05067
Angola,AGO,"Apr 20, 2020",0.05067
Angola,AGO,"Apr 21, 2020",0.05067
Angola,AGO,"Apr 22, 2020",0
Angola,AGO,"Apr 23, 2020",0
Angola,AGO,"Apr 24, 2020",0.01
Angola,AGO,"Apr 25, 2020",0.01
Angola,AGO,"Apr 26, 2020",0.01
Angola,AGO,"Apr 27, 2020",0.01
Angola,AGO,"Apr 28, 2020",0.02
Angola,AGO,"Apr 29, 2020",0.02
Angola,AGO,"Apr 30, 2020",0.01
Angola,AGO,"May 1, 2020",0
Angola,AGO,"May 2, 2020",0.02033
Angola,AGO,"May 3, 2020",0.08133
Angola,AGO,"May 4, 2020",0.08133
Angola,AGO,"May 5, 2020",0.061
Angola,AGO,"May 6, 2020",0.01
Angola,AGO,"May 7, 2020",0.01
Angola,AGO,"May 8, 2020",0.01
Angola,AGO,"May 9, 2020",0.071
Angola,AGO,"May 10, 2020",0.071
Angola,AGO,"May 11, 2020",0.09133
Angola,AGO,"May 12, 2020",0.02033
Angola,AGO,"May 13, 2020",0.02033
Angola,AGO,"May 14, 2020",0
Angola,AGO,"May 15, 2020",0.03033
Angola,AGO,"May 16, 2020",0.03033
Angola,AGO,"May 17, 2020",0.03033
Angola,AGO,"May 18, 2020",0
Angola,AGO,"May 19, 2020",0
Angola,AGO,"May 20, 2020",0.02033
Angola,AGO,"May 21, 2020",0.04067
Angola,AGO,"May 22, 2020",0.10167
Angola,AGO,"May 23, 2020",0.10167
Angola,AGO,"May 24, 2020",0.08133
Angola,AGO,"May 25, 2020",0.11167
Angola,AGO,"May 26, 2020",0.09133
Angola,AGO,"May 27, 2020",0.11167
Angola,AGO,"May 28, 2020",0.02033
Angola,AGO,"May 29, 2020",0.04067
Angola,AGO,"May 30, 2020",0.061
Angola,AGO,"May 31, 2020",0.132
Angola,AGO,"Jun 1, 2020",0.132
Angola,AGO,"Jun 2, 2020",0.09133
Angola,AGO,"Jun 3, 2020",0.02033
Angola,AGO,"Jun 4, 2020",0
Angola,AGO,"Jun 5, 2020",0
Angola,AGO,"Jun 6, 2020",0
Angola,AGO,"Jun 7, 2020",0
Angola,AGO,"Jun 8, 2020",0.05067
Angola,AGO,"Jun 9, 2020",0.06067
Angola,AGO,"Jun 10, 2020",0.10133
Angola,AGO,"Jun 11, 2020",0.223
Angola,AGO,"Jun 12, 2020",0.26367
Angola,AGO,"Jun 13, 2020",0.34467
Angola,AGO,"Jun 14, 2020",0.25333
Angola,AGO,"Jun 15, 2020",0.223
Angola,AGO,"Jun 16, 2020",0.12167
Angola,AGO,"Jun 17, 2020",0.04067
Angola,AGO,"Jun 18, 2020",0.15233
Angola,AGO,"Jun 19, 2020",0.132
Angola,AGO,"Jun 20, 2020",0.24367
Angola,AGO,"Jun 21, 2020",0.17267
Angola,AGO,"Jun 22, 2020",0.21333
Angola,AGO,"Jun 23, 2020",0.17267
Angola,AGO,"Jun 24, 2020",0.142
Angola,AGO,"Jun 25, 2020",0.13167
Angola,AGO,"Jun 26, 2020",0.14167
Angola,AGO,"Jun 27, 2020",0.26333
Angola,AGO,"Jun 28, 2020",0.55767
Angola,AGO,"Jun 29, 2020",0.71
Angola,AGO,"Jun 30, 2020",0.64933
Angola,AGO,"Jul 1, 2020",0.40567
Angola,AGO,"Jul 2, 2020",0.24333
Angola,AGO,"Jul 3, 2020",0.39533
Angola,AGO,"Jul 4, 2020",0.44633
Anguilla,AIA,"Mar 27, 2020",133.316
Anguilla,AIA,"Mar 28, 2020",66.658
Anguilla,AIA,"Mar 29, 2020",44.43867
Anguilla,AIA,"Mar 30, 2020",0
Anguilla,AIA,"Mar 31, 2020",0
Anguilla,AIA,"Apr 1, 2020",0
Anguilla,AIA,"Apr 2, 2020",0
Anguilla,AIA,"Apr 3, 2020",22.21933
Anguilla,AIA,"Apr 4, 2020",22.21933
Anguilla,AIA,"Apr 5, 2020",22.21933
Anguilla,AIA,"Apr 6, 2020",0
Anguilla,AIA,"Apr 7, 2020",0
Anguilla,AIA,"Apr 8, 2020",0
Anguilla,AIA,"Apr 9, 2020",0
Anguilla,AIA,"Apr 10, 2020",0
Anguilla,AIA,"Apr 11, 2020",0
Anguilla,AIA,"Apr 12, 2020",0
Anguilla,AIA,"Apr 13, 2020",0
Anguilla,AIA,"Apr 14, 2020",0
Anguilla,AIA,"Apr 15, 2020",0
Anguilla,AIA,"Apr 16, 2020",0
Anguilla,AIA,"Apr 17, 2020",0
Anguilla,AIA,"Apr 18, 2020",0
Anguilla,AIA,"Apr 19, 2020",0
Anguilla,AIA,"Apr 20, 2020",0
Anguilla,AIA,"Apr 21, 2020",0
Anguilla,AIA,"Apr 22, 2020",0
Anguilla,AIA,"Apr 23, 2020",0
Anguilla,AIA,"Apr 24, 2020",0
Anguilla,AIA,"Apr 25, 2020",0
Anguilla,AIA,"Apr 26, 2020",0
Anguilla,AIA,"Apr 27, 2020",0
Anguilla,AIA,"Apr 28, 2020",0
Anguilla,AIA,"Apr 29, 2020",0
Anguilla,AIA,"Apr 30, 2020",0
Anguilla,AIA,"May 1, 2020",0
Anguilla,AIA,"May 2, 2020",0
Anguilla,AIA,"May 3, 2020",0
Anguilla,AIA,"May 4, 2020",0
Anguilla,AIA,"May 5, 2020",0
Anguilla,AIA,"May 6, 2020",0
Anguilla,AIA,"May 7, 2020",0
Anguilla,AIA,"May 8, 2020",0
Anguilla,AIA,"May 9, 2020",0
Anguilla,AIA,"May 10, 2020",0
Anguilla,AIA,"May 11, 2020",0
Anguilla,AIA,"May 12, 2020",0
Anguilla,AIA,"May 13, 2020",0
Anguilla,AIA,"May 14, 2020",0
Anguilla,AIA,"May 15, 2020",0
Anguilla,AIA,"May 16, 2020",0
Anguilla,AIA,"May 17, 2020",0
Anguilla,AIA,"May 18, 2020",0
Anguilla,AIA,"May 19, 2020",0
Anguilla,AIA,"May 20, 2020",0
Anguilla,AIA,"May 21, 2020",0
Anguilla,AIA,"May 22, 2020",0
Anguilla,AIA,"May 23, 2020",0
Anguilla,AIA,"May 24, 2020",0
Anguilla,AIA,"May 25, 2020",0
Anguilla,AIA,"May 26, 2020",0
Anguilla,AIA,"May 27, 2020",0
Anguilla,AIA,"May 28, 2020",0
Anguilla,AIA,"May 29, 2020",0
Anguilla,AIA,"May 30, 2020",0
Anguilla,AIA,"May 31, 2020",0
Anguilla,AIA,"Jun 1, 2020",0
Anguilla,AIA,"Jun 2, 2020",0
Anguilla,AIA,"Jun 3, 2020",0
Anguilla,AIA,"Jun 4, 2020",0
Anguilla,AIA,"Jun 5, 2020",0
Anguilla,AIA,"Jun 6, 2020",0
Anguilla,AIA,"Jun 7, 2020",0
Anguilla,AIA,"Jun 8, 2020",0
Anguilla,AIA,"Jun 9, 2020",0
Anguilla,AIA,"Jun 10, 2020",0
Anguilla,AIA,"Jun 11, 2020",0
Anguilla,AIA,"Jun 12, 2020",0
Anguilla,AIA,"Jun 13, 2020",0
Anguilla,AIA,"Jun 14, 2020",0
Anguilla,AIA,"Jun 15, 2020",0
Anguilla,AIA,"Jun 16, 2020",0
Anguilla,AIA,"Jun 17, 2020",0
Anguilla,AIA,"Jun 18, 2020",0
Anguilla,AIA,"Jun 19, 2020",0
Anguilla,AIA,"Jun 20, 2020",0
Anguilla,AIA,"Jun 21, 2020",0
Anguilla,AIA,"Jun 22, 2020",0
Anguilla,AIA,"Jun 23, 2020",0
Anguilla,AIA,"Jun 24, 2020",0
Anguilla,AIA,"Jun 25, 2020",0
Anguilla,AIA,"Jun 26, 2020",0
Anguilla,AIA,"Jun 27, 2020",0
Anguilla,AIA,"Jun 28, 2020",0
Anguilla,AIA,"Jun 29, 2020",0
Anguilla,AIA,"Jun 30, 2020",0
Anguilla,AIA,"Jul 1, 2020",0
Anguilla,AIA,"Jul 2, 2020",0
Anguilla,AIA,"Jul 3, 2020",0
Anguilla,AIA,"Jul 4, 2020",0
Antigua and Barbuda,ATG,"Mar 15, 2020",10.212
Antigua and Barbuda,ATG,"Mar 16, 2020",10.212
Antigua and Barbuda,ATG,"Mar 17, 2020",10.212
Antigua and Barbuda,ATG,"Mar 21, 2020",0
Antigua and Barbuda,ATG,"Mar 22, 2020",0
Antigua and Barbuda,ATG,"Mar 23, 2020",0
Antigua and Barbuda,ATG,"Mar 24, 2020",0
Antigua and Barbuda,ATG,"Mar 25, 2020",6.80767
Antigua and Barbuda,ATG,"Mar 26, 2020",6.80767
Antigua and Barbuda,ATG,"Mar 27, 2020",20.423
Antigua and Barbuda,ATG,"Mar 28, 2020",13.61533
Antigua and Barbuda,ATG,"Mar 29, 2020",13.61533
Antigua and Barbuda,ATG,"Mar 30, 2020",0
Antigua and Barbuda,ATG,"Mar 31, 2020",0
Antigua and Barbuda,ATG,"Apr 1, 2020",0
Antigua and Barbuda,ATG,"Apr 2, 2020",0
Antigua and Barbuda,ATG,"Apr 3, 2020",6.80767
Antigua and Barbuda,ATG,"Apr 4, 2020",27.231
Antigua and Barbuda,ATG,"Apr 5, 2020",27.231
Antigua and Barbuda,ATG,"Apr 6, 2020",20.42333
Antigua and Barbuda,ATG,"Apr 7, 2020",0
Antigua and Barbuda,ATG,"Apr 8, 2020",0
Antigua and Barbuda,ATG,"Apr 9, 2020",0
Antigua and Barbuda,ATG,"Apr 10, 2020",13.61533
Antigua and Barbuda,ATG,"Apr 11, 2020",20.423
Antigua and Barbuda,ATG,"Apr 12, 2020",20.423
Antigua and Barbuda,ATG,"Apr 13, 2020",6.80767
Antigua and Barbuda,ATG,"Apr 14, 2020",6.80767
Antigua and Barbuda,ATG,"Apr 15, 2020",6.80767
Antigua and Barbuda,ATG,"Apr 16, 2020",6.80767
Antigua and Barbuda,ATG,"Apr 17, 2020",0
Antigua and Barbuda,ATG,"Apr 18, 2020",0
Antigua and Barbuda,ATG,"Apr 19, 2020",0
Antigua and Barbuda,ATG,"Apr 20, 2020",0
Antigua and Barbuda,ATG,"Apr 21, 2020",0
Antigua and Barbuda,ATG,"Apr 22, 2020",3.404
Antigua and Barbuda,ATG,"Apr 23, 2020",3.404
Antigua and Barbuda,ATG,"Apr 24, 2020",3.404
Antigua and Barbuda,ATG,"Apr 25, 2020",0
Antigua and Barbuda,ATG,"Apr 26, 2020",0
Antigua and Barbuda,ATG,"Apr 27, 2020",0
Antigua and Barbuda,ATG,"Apr 28, 2020",0
Antigua and Barbuda,ATG,"Apr 29, 2020",0
Antigua and Barbuda,ATG,"Apr 30, 2020",0
Antigua and Barbuda,ATG,"May 1, 2020",0
Antigua and Barbuda,ATG,"May 2, 2020",3.404
Antigua and Barbuda,ATG,"May 3, 2020",3.404
Antigua and Barbuda,ATG,"May 4, 2020",3.404
Antigua and Barbuda,ATG,"May 5, 2020",0
Antigua and Barbuda,ATG,"May 6, 2020",0
Antigua and Barbuda,ATG,"May 7, 2020",0
Antigua and Barbuda,ATG,"May 8, 2020",0
Antigua and Barbuda,ATG,"May 9, 2020",0
Antigua and Barbuda,ATG,"May 10, 2020",0
Antigua and Barbuda,ATG,"May 11, 2020",0
Antigua and Barbuda,ATG,"May 12, 2020",0
Antigua and Barbuda,ATG,"May 13, 2020",0
Antigua and Barbuda,ATG,"May 14, 2020",0
Antigua and Barbuda,ATG,"May 15, 2020",0
Antigua and Barbuda,ATG,"May 16, 2020",0
Antigua and Barbuda,ATG,"May 17, 2020",0
Antigua and Barbuda,ATG,"May 18, 2020",0
Antigua and Barbuda,ATG,"May 19, 2020",0
Antigua and Barbuda,ATG,"May 20, 2020",0
Antigua and Barbuda,ATG,"May 21, 2020",0
Antigua and Barbuda,ATG,"May 22, 2020",0
Antigua and Barbuda,ATG,"May 23, 2020",0
Antigua and Barbuda,ATG,"May 24, 2020",0
Antigua and Barbuda,ATG,"May 25, 2020",0
Antigua and Barbuda,ATG,"May 26, 2020",0
Antigua and Barbuda,ATG,"May 27, 2020",0
Antigua and Barbuda,ATG,"May 28, 2020",0
Antigua and Barbuda,ATG,"May 29, 2020",0
Antigua and Barbuda,ATG,"May 30, 2020",0
Antigua and Barbuda,ATG,"May 31, 2020",0
Antigua and Barbuda,ATG,"Jun 1, 2020",0
Antigua and Barbuda,ATG,"Jun 2, 2020",0
Antigua and Barbuda,ATG,"Jun 3, 2020",0
Antigua and Barbuda,ATG,"Jun 4, 2020",3.404
Antigua and Barbuda,ATG,"Jun 5, 2020",3.404
Antigua and Barbuda,ATG,"Jun 6, 2020",3.404
Antigua and Barbuda,ATG,"Jun 7, 2020",0
Antigua and Barbuda,ATG,"Jun 8, 2020",0
Antigua and Barbuda,ATG,"Jun 9, 2020",0
Antigua and Barbuda,ATG,"Jun 10, 2020",0
Antigua and Barbuda,ATG,"Jun 11, 2020",0
Antigua and Barbuda,ATG,"Jun 12, 2020",0
Antigua and Barbuda,ATG,"Jun 13, 2020",0
Antigua and Barbuda,ATG,"Jun 14, 2020",0
Antigua and Barbuda,ATG,"Jun 15, 2020",0
Antigua and Barbuda,ATG,"Jun 16, 2020",0
Antigua and Barbuda,ATG,"Jun 17, 2020",0
Antigua and Barbuda,ATG,"Jun 18, 2020",0
Antigua and Barbuda,ATG,"Jun 19, 2020",0
Antigua and Barbuda,ATG,"Jun 20, 2020",0
Antigua and Barbuda,ATG,"Jun 21, 2020",0
Antigua and Barbuda,ATG,"Jun 22, 2020",0
Antigua and Barbuda,ATG,"Jun 23, 2020",0
Antigua and Barbuda,ATG,"Jun 24, 2020",0
Antigua and Barbuda,ATG,"Jun 25, 2020",132.75067
Antigua and Barbuda,ATG,"Jun 26, 2020",132.75067
Antigua and Barbuda,ATG,"Jun 27, 2020",132.75067
Antigua and Barbuda,ATG,"Jun 28, 2020",0
Antigua and Barbuda,ATG,"Jun 29, 2020",0
Antigua and Barbuda,ATG,"Jun 30, 2020",3.404
Antigua and Barbuda,ATG,"Jul 1, 2020",3.404
Antigua and Barbuda,ATG,"Jul 2, 2020",3.404
Antigua and Barbuda,ATG,"Jul 3, 2020",6.80767
Antigua and Barbuda,ATG,"Jul 4, 2020",6.80767
Argentina,ARG,"Mar 4, 2020",0.022
Argentina,ARG,"Mar 5, 2020",0.022
Argentina,ARG,"Mar 6, 2020",0.022
Argentina,ARG,"Mar 7, 2020",0.0775
Argentina,ARG,"Mar 8, 2020",0.059
Argentina,ARG,"Mar 9, 2020",0.07367
Argentina,ARG,"Mar 10, 2020",0.044
Argentina,ARG,"Mar 11, 2020",0.1105
Argentina,ARG,"Mar 12, 2020",0.155
Argentina,ARG,"Mar 13, 2020",0.2105
Argentina,ARG,"Mar 14, 2020",0.166
Argentina,ARG,"Mar 15, 2020",0.19167
Argentina,ARG,"Mar 16, 2020",0.184
Argentina,ARG,"Mar 17, 2020",0.22833
Argentina,ARG,"Mar 18, 2020",0.25067
Argentina,ARG,"Mar 19, 2020",0.30233
Argentina,ARG,"Mar 20, 2020",0.46467
Argentina,ARG,"Mar 21, 2020",0.58267
Argentina,ARG,"Mar 22, 2020",0.944
Argentina,ARG,"Mar 23, 2020",1.01767
Argentina,ARG,"Mar 24, 2020",1.05433
Argentina,ARG,"Mar 25, 2020",1.19467
Argentina,ARG,"Mar 26, 2020",1.74033
Argentina,ARG,"Mar 27, 2020",2.124
Argentina,ARG,"Mar 28, 2020",2.23467
Argentina,ARG,"Mar 29, 2020",1.79233
Argentina,ARG,"Mar 30, 2020",1.70367
Argentina,ARG,"Mar 31, 2020",2.03533
Argentina,ARG,"Apr 1, 2020",1.62967
Argentina,ARG,"Apr 2, 2020",2.30833
Argentina,ARG,"Apr 3, 2020",1.23167
Argentina,ARG,"Apr 4, 2020",2.20533
Argentina,ARG,"Apr 5, 2020",2.34533
Argentina,ARG,"Apr 6, 2020",3.105
Argentina,ARG,"Apr 7, 2020",2.677
Argentina,ARG,"Apr 8, 2020",1.947
Argentina,ARG,"Apr 9, 2020",1.77733
Argentina,ARG,"Apr 10, 2020",1.96167
Argentina,ARG,"Apr 11, 2020",1.91733
Argentina,ARG,"Apr 12, 2020",2.522
Argentina,ARG,"Apr 13, 2020",2.27867
Argentina,ARG,"Apr 14, 2020",2.19033
Argentina,ARG,"Apr 15, 2020",2.17567
Argentina,ARG,"Apr 16, 2020",1.689
Argentina,ARG,"Apr 17, 2020",2.124
Argentina,ARG,"Apr 18, 2020",1.66667
Argentina,ARG,"Apr 19, 2020",2.92033
Argentina,ARG,"Apr 20, 2020",2.72867
Argentina,ARG,"Apr 21, 2020",2.66967
Argentina,ARG,"Apr 22, 2020",2.242
Argentina,ARG,"Apr 23, 2020",2.55167
Argentina,ARG,"Apr 24, 2020",2.97233
Argentina,ARG,"Apr 25, 2020",2.14633
Argentina,ARG,"Apr 26, 2020",3.62133
Argentina,ARG,"Apr 27, 2020",2.537
Argentina,ARG,"Apr 28, 2020",4.18167
Argentina,ARG,"Apr 29, 2020",2.55933
Argentina,ARG,"Apr 30, 2020",3.72467
Argentina,ARG,"May 1, 2020",3.13467
Argentina,ARG,"May 2, 2020",2.987
Argentina,ARG,"May 3, 2020",2.92067
Argentina,ARG,"May 4, 2020",2.61833
Argentina,ARG,"May 5, 2020",2.61833
Argentina,ARG,"May 6, 2020",2.50033
Argentina,ARG,"May 7, 2020",3.13467
Argentina,ARG,"May 8, 2020",3.57
Argentina,ARG,"May 9, 2020",4.359
Argentina,ARG,"May 10, 2020",4.18933
Argentina,ARG,"May 11, 2020",3.083
Argentina,ARG,"May 12, 2020",3.12
Argentina,ARG,"May 13, 2020",5.80467
Argentina,ARG,"May 14, 2020",8.03933
Argentina,ARG,"May 15, 2020",8.113
Argentina,ARG,"May 16, 2020",6.75567
Argentina,ARG,"May 17, 2020",6.82933
Argentina,ARG,"May 18, 2020",4.94867
Argentina,ARG,"May 19, 2020",6.57867
Argentina,ARG,"May 20, 2020",7.40467
Argentina,ARG,"May 21, 2020",10.90067
Argentina,ARG,"May 22, 2020",11.50567
Argentina,ARG,"May 23, 2020",13.57067
Argentina,ARG,"May 24, 2020",15.267
Argentina,ARG,"May 25, 2020",15.82
Argentina,ARG,"May 26, 2020",14.596
Argentina,ARG,"May 27, 2020",13.829
Argentina,ARG,"May 28, 2020",13.69633
Argentina,ARG,"May 29, 2020",15.29667
Argentina,ARG,"May 30, 2020",16.15933
Argentina,ARG,"May 31, 2020",16.823
Argentina,ARG,"Jun 1, 2020",15.84933
Argentina,ARG,"Jun 2, 2020",14.721
Argentina,ARG,"Jun 3, 2020",15.525
Argentina,ARG,"Jun 4, 2020",17.82633
Argentina,ARG,"Jun 5, 2020",13.66667
Argentina,ARG,"Jun 6, 2020",20.04633
Argentina,ARG,"Jun 7, 2020",20.297
Argentina,ARG,"Jun 8, 2020",26.00533
Argentina,ARG,"Jun 9, 2020",19.05033
Argentina,ARG,"Jun 10, 2020",20.21567
Argentina,ARG,"Jun 11, 2020",23.64533
Argentina,ARG,"Jun 12, 2020",27.67967
Argentina,ARG,"Jun 13, 2020",29.52333
Argentina,ARG,"Jun 14, 2020",31.677
Argentina,ARG,"Jun 15, 2020",31.00567
Argentina,ARG,"Jun 16, 2020",29.656
Argentina,ARG,"Jun 17, 2020",28.498
Argentina,ARG,"Jun 18, 2020",29.31667
Argentina,ARG,"Jun 19, 2020",20.40733
Argentina,ARG,"Jun 20, 2020",39.90767
Argentina,ARG,"Jun 21, 2020",41.68533
Argentina,ARG,"Jun 22, 2020",53.34567
Argentina,ARG,"Jun 23, 2020",39.539
Argentina,ARG,"Jun 24, 2020",27.48767
Argentina,ARG,"Jun 25, 2020",52.114
Argentina,ARG,"Jun 26, 2020",55.50667
Argentina,ARG,"Jun 27, 2020",55.50667
Argentina,ARG,"Jun 28, 2020",58.21333
Argentina,ARG,"Jun 29, 2020",38.99333
Argentina,ARG,"Jun 30, 2020",72.35933
Argentina,ARG,"Jul 1, 2020",50.049
Argentina,ARG,"Jul 2, 2020",69.719
Argentina,ARG,"Jul 3, 2020",56.591
Argentina,ARG,"Jul 4, 2020",60.89067
Armenia,ARM,"Dec 31, 2019",0
Armenia,ARM,"Jan 1, 2020",0
Armenia,ARM,"Jan 2, 2020",0
Armenia,ARM,"Jan 3, 2020",0
Armenia,ARM,"Jan 4, 2020",0
Armenia,ARM,"Jan 5, 2020",0
Armenia,ARM,"Jan 6, 2020",0
Armenia,ARM,"Jan 7, 2020",0
Armenia,ARM,"Jan 8, 2020",0
Armenia,ARM,"Jan 9, 2020",0
Armenia,ARM,"Jan 10, 2020",0
Armenia,ARM,"Jan 11, 2020",0
Armenia,ARM,"Jan 12, 2020",0
Armenia,ARM,"Jan 13, 2020",0
Armenia,ARM,"Jan 14, 2020",0
Armenia,ARM,"Jan 15, 2020",0
Armenia,ARM,"Jan 16, 2020",0
Armenia,ARM,"Jan 17, 2020",0
Armenia,ARM,"Jan 18, 2020",0
Armenia,ARM,"Jan 19, 2020",0
Armenia,ARM,"Jan 20, 2020",0
Armenia,ARM,"Jan 21, 2020",0
Armenia,ARM,"Jan 22, 2020",0
Armenia,ARM,"Jan 23, 2020",0
Armenia,ARM,"Jan 24, 2020",0
Armenia,ARM,"Jan 25, 2020",0
Armenia,ARM,"Jan 26, 2020",0
Armenia,ARM,"Jan 27, 2020",0
Armenia,ARM,"Jan 28, 2020",0
Armenia,ARM,"Jan 29, 2020",0
Armenia,ARM,"Jan 30, 2020",0
Armenia,ARM,"Jan 31, 2020",0
Armenia,ARM,"Feb 1, 2020",0
Armenia,ARM,"Feb 2, 2020",0
Armenia,ARM,"Feb 3, 2020",0
Armenia,ARM,"Feb 4, 2020",0
Armenia,ARM,"Feb 5, 2020",0
Armenia,ARM,"Feb 6, 2020",0
Armenia,ARM,"Feb 7, 2020",0
Armenia,ARM,"Feb 8, 2020",0
Armenia,ARM,"Feb 9, 2020",0
Armenia,ARM,"Feb 10, 2020",0
Armenia,ARM,"Feb 11, 2020",0
Armenia,ARM,"Feb 12, 2020",0
Armenia,ARM,"Feb 13, 2020",0
Armenia,ARM,"Feb 14, 2020",0
Armenia,ARM,"Feb 15, 2020",0
Armenia,ARM,"Feb 16, 2020",0
Armenia,ARM,"Feb 17, 2020",0
Armenia,ARM,"Feb 18, 2020",0
Armenia,ARM,"Feb 19, 2020",0
Armenia,ARM,"Feb 20, 2020",0
Armenia,ARM,"Feb 21, 2020",0
Armenia,ARM,"Feb 22, 2020",0
Armenia,ARM,"Feb 23, 2020",0
Armenia,ARM,"Feb 24, 2020",0
Armenia,ARM,"Feb 25, 2020",0
Armenia,ARM,"Feb 26, 2020",0
Armenia,ARM,"Feb 27, 2020",0
Armenia,ARM,"Feb 28, 2020",0
Armenia,ARM,"Feb 29, 2020",0
Armenia,ARM,"Mar 1, 2020",0.11233
Armenia,ARM,"Mar 2, 2020",0.11233
Armenia,ARM,"Mar 3, 2020",0.1685
Armenia,ARM,"Mar 4, 2020",0
Armenia,ARM,"Mar 12, 2020",1.012
Armenia,ARM,"Mar 13, 2020",0.8435
Armenia,ARM,"Mar 14, 2020",1.34967
Armenia,ARM,"Mar 15, 2020",1.79967
Armenia,ARM,"Mar 16, 2020",2.69967
Armenia,ARM,"Mar 17, 2020",4.387
Armenia,ARM,"Mar 18, 2020",6.52433
Armenia,ARM,"Mar 19, 2020",9.56133
Armenia,ARM,"Mar 20, 2020",7.874
Armenia,ARM,"Mar 21, 2020",6.52433
Armenia,ARM,"Mar 22, 2020",5.062
Armenia,ARM,"Mar 23, 2020",7.64933
Armenia,ARM,"Mar 24, 2020",6.52433
Armenia,ARM,"Mar 25, 2020",11.81133
Armenia,ARM,"Mar 26, 2020",11.249
Armenia,ARM,"Mar 27, 2020",15.186
Armenia,ARM,"Mar 28, 2020",12.03633
Armenia,ARM,"Mar 29, 2020",15.07333
Armenia,ARM,"Mar 30, 2020",10.68633
Armenia,ARM,"Mar 31, 2020",12.37367
Armenia,ARM,"Apr 1, 2020",12.14867
Armenia,ARM,"Apr 2, 2020",16.53567
Armenia,ARM,"Apr 3, 2020",20.36033
Armenia,ARM,"Apr 4, 2020",22.94767
Armenia,ARM,"Apr 5, 2020",22.38533
Armenia,ARM,"Apr 6, 2020",17.88567
Armenia,ARM,"Apr 7, 2020",10.91133
Armenia,ARM,"Apr 8, 2020",9.33633
Armenia,ARM,"Apr 9, 2020",6.63667
Armenia,ARM,"Apr 10, 2020",9.899
Armenia,ARM,"Apr 11, 2020",9.44933
Armenia,ARM,"Apr 12, 2020",9.67433
Armenia,ARM,"Apr 13, 2020",10.34933
Armenia,ARM,"Apr 14, 2020",11.474
Armenia,ARM,"Apr 15, 2020",16.19867
Armenia,ARM,"Apr 16, 2020",16.42367
Armenia,ARM,"Apr 17, 2020",18.22367
Armenia,ARM,"Apr 18, 2020",15.41133
Armenia,ARM,"Apr 19, 2020",14.84867
Armenia,ARM,"Apr 20, 2020",15.52367
Armenia,ARM,"Apr 21, 2020",17.211
Armenia,ARM,"Apr 22, 2020",20.47333
Armenia,ARM,"Apr 23, 2020",20.698
Armenia,ARM,"Apr 24, 2020",21.93533
Armenia,ARM,"Apr 25, 2020",22.94767
Armenia,ARM,"Apr 26, 2020",25.085
Armenia,ARM,"Apr 27, 2020",23.84767
Armenia,ARM,"Apr 28, 2020",21.373
Armenia,ARM,"Apr 29, 2020",20.923
Armenia,ARM,"Apr 30, 2020",13.94867
Armenia,ARM,"May 1, 2020",22.38533
Armenia,ARM,"May 2, 2020",24.29767
Armenia,ARM,"May 3, 2020",38.359
Armenia,ARM,"May 4, 2020",35.99667
Armenia,ARM,"May 5, 2020",40.384
Armenia,ARM,"May 6, 2020",38.92167
