Entity,Code,Date,"Daily new confirmed deaths due to COVID-19 per million people (rolling 7-day average, right-aligned)"
Afghanistan,AFG,"Jan 2, 2020",0
Afghanistan,AFG,"Jan 3, 2020",0
Afghanistan,AFG,"Jan 4, 2020",0
Afghanistan,AFG,"Jan 5, 2020",0
Afghanistan,AFG,"Jan 6, 2020",0
Afghanistan,AFG,"Jan 7, 2020",0
Afghanistan,AFG,"Jan 8, 2020",0
Afghanistan,AFG,"Jan 9, 2020",0
Afghanistan,AFG,"Jan 10, 2020",0
Afghanistan,AFG,"Jan 11, 2020",0
Afghanistan,AFG,"Jan 12, 2020",0
Afghanistan,AFG,"Jan 13, 2020",0
Afghanistan,AFG,"Jan 14, 2020",0
Afghanistan,AFG,"Jan 15, 2020",0
Afghanistan,AFG,"Jan 16, 2020",0
Afghanistan,AFG,"Jan 17, 2020",0
Afghanistan,AFG,"Jan 18, 2020",0
Afghanistan,AFG,"Jan 19, 2020",0
Afghanistan,AFG,"Jan 20, 2020",0
Afghanistan,AFG,"Jan 21, 2020",0
Afghanistan,AFG,"Jan 22, 2020",0
Afghanistan,AFG,"Jan 23, 2020",0
Afghanistan,AFG,"Jan 24, 2020",0
Afghanistan,AFG,"Jan 25, 2020",0
Afghanistan,AFG,"Jan 26, 2020",0
Afghanistan,AFG,"Jan 27, 2020",0
Afghanistan,AFG,"Jan 28, 2020",0
Afghanistan,AFG,"Jan 29, 2020",0
Afghanistan,AFG,"Jan 30, 2020",0
Afghanistan,AFG,"Jan 31, 2020",0
Afghanistan,AFG,"Feb 1, 2020",0
Afghanistan,AFG,"Feb 2, 2020",0
Afghanistan,AFG,"Feb 3, 2020",0
Afghanistan,AFG,"Feb 4, 2020",0
Afghanistan,AFG,"Feb 5, 2020",0
Afghanistan,AFG,"Feb 6, 2020",0
Afghanistan,AFG,"Feb 7, 2020",0
Afghanistan,AFG,"Feb 8, 2020",0
Afghanistan,AFG,"Feb 9, 2020",0
Afghanistan,AFG,"Feb 10, 2020",0
Afghanistan,AFG,"Feb 11, 2020",0
Afghanistan,AFG,"Feb 12, 2020",0
Afghanistan,AFG,"Feb 13, 2020",0
Afghanistan,AFG,"Feb 14, 2020",0
Afghanistan,AFG,"Feb 15, 2020",0
Afghanistan,AFG,"Feb 16, 2020",0
Afghanistan,AFG,"Feb 17, 2020",0
Afghanistan,AFG,"Feb 18, 2020",0
Afghanistan,AFG,"Feb 19, 2020",0
Afghanistan,AFG,"Feb 20, 2020",0
Afghanistan,AFG,"Feb 21, 2020",0
Afghanistan,AFG,"Feb 22, 2020",0
Afghanistan,AFG,"Feb 23, 2020",0
Afghanistan,AFG,"Feb 24, 2020",0
Afghanistan,AFG,"Feb 25, 2020",0
Afghanistan,AFG,"Feb 26, 2020",0
Afghanistan,AFG,"Feb 27, 2020",0
Afghanistan,AFG,"Feb 28, 2020",0
Afghanistan,AFG,"Feb 29, 2020",0
Afghanistan,AFG,"Mar 1, 2020",0
Afghanistan,AFG,"Mar 2, 2020",0
Afghanistan,AFG,"Mar 3, 2020",0
Afghanistan,AFG,"Mar 4, 2020",0
Afghanistan,AFG,"Mar 5, 2020",0
Afghanistan,AFG,"Mar 6, 2020",0
Afghanistan,AFG,"Mar 16, 2020",0
Afghanistan,AFG,"Mar 17, 2020",0
Afghanistan,AFG,"Mar 18, 2020",0
Afghanistan,AFG,"Mar 19, 2020",0
Afghanistan,AFG,"Mar 20, 2020",0
Afghanistan,AFG,"Mar 21, 2020",0
Afghanistan,AFG,"Mar 22, 2020",0
Afghanistan,AFG,"Mar 23, 2020",0
Afghanistan,AFG,"Mar 24, 2020",0.00371
Afghanistan,AFG,"Mar 25, 2020",0.00371
Afghanistan,AFG,"Mar 26, 2020",0.00371
Afghanistan,AFG,"Mar 27, 2020",0.00371
Afghanistan,AFG,"Mar 28, 2020",0.00743
Afghanistan,AFG,"Mar 29, 2020",0.01114
Afghanistan,AFG,"Mar 30, 2020",0.01486
Afghanistan,AFG,"Mar 31, 2020",0.01114
Afghanistan,AFG,"Apr 1, 2020",0.01114
Afghanistan,AFG,"Apr 2, 2020",0.01114
Afghanistan,AFG,"Apr 3, 2020",0.01114
Afghanistan,AFG,"Apr 4, 2020",0.00743
Afghanistan,AFG,"Apr 5, 2020",0.00743
Afghanistan,AFG,"Apr 6, 2020",0.011
Afghanistan,AFG,"Apr 7, 2020",0.011
Afghanistan,AFG,"Apr 8, 2020",0.02571
Afghanistan,AFG,"Apr 9, 2020",0.03671
Afghanistan,AFG,"Apr 10, 2020",0.04043
Afghanistan,AFG,"Apr 11, 2020",0.04043
Afghanistan,AFG,"Apr 12, 2020",0.04771
Afghanistan,AFG,"Apr 13, 2020",0.04043
Afghanistan,AFG,"Apr 14, 2020",0.05143
Afghanistan,AFG,"Apr 15, 2020",0.044
Afghanistan,AFG,"Apr 16, 2020",0.04029
Afghanistan,AFG,"Apr 17, 2020",0.05129
Afghanistan,AFG,"Apr 18, 2020",0.055
Afghanistan,AFG,"Apr 19, 2020",0.044
Afghanistan,AFG,"Apr 20, 2020",0.055
Afghanistan,AFG,"Apr 21, 2020",0.05129
Afghanistan,AFG,"Apr 22, 2020",0.04771
Afghanistan,AFG,"Apr 23, 2020",0.05514
Afghanistan,AFG,"Apr 24, 2020",0.04771
Afghanistan,AFG,"Apr 25, 2020",0.04771
Afghanistan,AFG,"Apr 26, 2020",0.06243
Afghanistan,AFG,"Apr 27, 2020",0.08814
Afghanistan,AFG,"Apr 28, 2020",0.08086
Afghanistan,AFG,"Apr 29, 2020",0.08814
Afghanistan,AFG,"Apr 30, 2020",0.07343
Afghanistan,AFG,"May 1, 2020",0.08086
Afghanistan,AFG,"May 2, 2020",0.09186
Afghanistan,AFG,"May 3, 2020",0.09186
Afghanistan,AFG,"May 4, 2020",0.10286
Afghanistan,AFG,"May 5, 2020",0.12114
Afghanistan,AFG,"May 6, 2020",0.12843
Afghanistan,AFG,"May 7, 2020",0.16143
Afghanistan,AFG,"May 8, 2020",0.154
Afghanistan,AFG,"May 9, 2020",0.15029
Afghanistan,AFG,"May 10, 2020",0.15757
Afghanistan,AFG,"May 11, 2020",0.12814
Afghanistan,AFG,"May 12, 2020",0.11714
Afghanistan,AFG,"May 13, 2020",0.11714
Afghanistan,AFG,"May 14, 2020",0.09514
Afghanistan,AFG,"May 15, 2020",0.10986
Afghanistan,AFG,"May 16, 2020",0.21629
Afghanistan,AFG,"May 17, 2020",0.19429
Afghanistan,AFG,"May 18, 2020",0.17971
Afghanistan,AFG,"May 19, 2020",0.18714
Afghanistan,AFG,"May 20, 2020",0.18714
Afghanistan,AFG,"May 21, 2020",0.20914
Afghanistan,AFG,"May 22, 2020",0.20914
Afghanistan,AFG,"May 23, 2020",0.13571
Afghanistan,AFG,"May 24, 2020",0.17614
Afghanistan,AFG,"May 25, 2020",0.17971
Afghanistan,AFG,"May 26, 2020",0.16871
Afghanistan,AFG,"May 27, 2020",0.15414
Afghanistan,AFG,"May 28, 2020",0.14686
Afghanistan,AFG,"May 29, 2020",0.15429
Afghanistan,AFG,"May 30, 2020",0.15071
Afghanistan,AFG,"May 31, 2020",0.12129
Afghanistan,AFG,"Jun 1, 2020",0.14343
Afghanistan,AFG,"Jun 2, 2020",0.16914
Afghanistan,AFG,"Jun 3, 2020",0.18371
Afghanistan,AFG,"Jun 4, 2020",0.24614
Afghanistan,AFG,"Jun 5, 2020",0.23871
Afghanistan,AFG,"Jun 6, 2020",0.23129
Afghanistan,AFG,"Jun 7, 2020",0.28629
Afghanistan,AFG,"Jun 8, 2020",0.367
Afghanistan,AFG,"Jun 9, 2020",0.38157
Afghanistan,AFG,"Jun 10, 2020",0.41829
Afghanistan,AFG,"Jun 11, 2020",0.40714
Afghanistan,AFG,"Jun 12, 2020",0.46214
Afghanistan,AFG,"Jun 13, 2020",0.50257
Afghanistan,AFG,"Jun 14, 2020",0.45486
Afghanistan,AFG,"Jun 15, 2020",0.41814
Afghanistan,AFG,"Jun 16, 2020",0.39986
Afghanistan,AFG,"Jun 17, 2020",0.39257
Afghanistan,AFG,"Jun 18, 2020",0.36329
Afghanistan,AFG,"Jun 19, 2020",0.44043
Afghanistan,AFG,"Jun 20, 2020",0.37429
Afghanistan,AFG,"Jun 21, 2020",0.433
Afghanistan,AFG,"Jun 22, 2020",0.40357
Afghanistan,AFG,"Jun 23, 2020",0.44029
Afghanistan,AFG,"Jun 24, 2020",0.466
Afghanistan,AFG,"Jun 25, 2020",0.49529
Afghanistan,AFG,"Jun 26, 2020",0.47329
Afghanistan,AFG,"Jun 27, 2020",0.49543
Afghanistan,AFG,"Jun 28, 2020",0.49186
Afghanistan,AFG,"Jun 29, 2020",0.51386
Afghanistan,AFG,"Jun 30, 2020",0.49543
Afghanistan,AFG,"Jul 1, 2020",0.46971
Afghanistan,AFG,"Jul 2, 2020",0.49543
Afghanistan,AFG,"Jul 3, 2020",0.48443
Afghanistan,AFG,"Jul 4, 2020",0.499
Albania,ALB,"Mar 11, 2020",0
Albania,ALB,"Mar 12, 2020",0.08675
Albania,ALB,"Mar 13, 2020",0.0694
Albania,ALB,"Mar 14, 2020",0.05783
Albania,ALB,"Mar 15, 2020",0.04957
Albania,ALB,"Mar 16, 2020",0.04957
Albania,ALB,"Mar 17, 2020",0.04957
Albania,ALB,"Mar 18, 2020",0.04957
Albania,ALB,"Mar 19, 2020",0.04957
Albania,ALB,"Mar 20, 2020",0.04957
Albania,ALB,"Mar 21, 2020",0.04957
Albania,ALB,"Mar 22, 2020",0.04957
Albania,ALB,"Mar 23, 2020",0.04957
Albania,ALB,"Mar 24, 2020",0.14886
Albania,ALB,"Mar 25, 2020",0.19843
Albania,ALB,"Mar 26, 2020",0.14886
Albania,ALB,"Mar 27, 2020",0.19843
Albania,ALB,"Mar 28, 2020",0.34729
Albania,ALB,"Mar 29, 2020",0.39686
Albania,ALB,"Mar 30, 2020",0.39686
Albania,ALB,"Mar 31, 2020",0.39686
Albania,ALB,"Apr 1, 2020",0.49614
Albania,ALB,"Apr 2, 2020",0.49614
Albania,ALB,"Apr 3, 2020",0.49614
Albania,ALB,"Apr 4, 2020",0.39686
Albania,ALB,"Apr 5, 2020",0.44657
Albania,ALB,"Apr 6, 2020",0.54586
Albania,ALB,"Apr 7, 2020",0.49614
Albania,ALB,"Apr 8, 2020",0.34729
Albania,ALB,"Apr 9, 2020",0.34729
Albania,ALB,"Apr 10, 2020",0.34729
Albania,ALB,"Apr 11, 2020",0.29771
Albania,ALB,"Apr 12, 2020",0.19843
Albania,ALB,"Apr 13, 2020",0.09914
Albania,ALB,"Apr 14, 2020",0.04957
Albania,ALB,"Apr 15, 2020",0.09914
Albania,ALB,"Apr 16, 2020",0.14871
Albania,ALB,"Apr 17, 2020",0.14871
Albania,ALB,"Apr 18, 2020",0.14871
Albania,ALB,"Apr 19, 2020",0.14871
Albania,ALB,"Apr 20, 2020",0.14871
Albania,ALB,"Apr 21, 2020",0.14871
Albania,ALB,"Apr 22, 2020",0.09914
Albania,ALB,"Apr 23, 2020",0.09914
Albania,ALB,"Apr 24, 2020",0.04957
Albania,ALB,"Apr 25, 2020",0.04957
Albania,ALB,"Apr 26, 2020",0.04957
Albania,ALB,"Apr 27, 2020",0.09914
Albania,ALB,"Apr 28, 2020",0.09914
Albania,ALB,"Apr 29, 2020",0.19843
Albania,ALB,"Apr 30, 2020",0.19843
Albania,ALB,"May 1, 2020",0.19843
Albania,ALB,"May 2, 2020",0.19843
Albania,ALB,"May 3, 2020",0.19843
Albania,ALB,"May 4, 2020",0.14886
Albania,ALB,"May 5, 2020",0.14886
Albania,ALB,"May 6, 2020",0.04957
Albania,ALB,"May 7, 2020",0
Albania,ALB,"May 8, 2020",0
Albania,ALB,"May 9, 2020",0
Albania,ALB,"May 10, 2020",0
Albania,ALB,"May 11, 2020",0
Albania,ALB,"May 12, 2020",0
Albania,ALB,"May 13, 2020",0
Albania,ALB,"May 14, 2020",0
Albania,ALB,"May 15, 2020",0
Albania,ALB,"May 16, 2020",0
Albania,ALB,"May 17, 2020",0
Albania,ALB,"May 18, 2020",0
Albania,ALB,"May 19, 2020",0
Albania,ALB,"May 20, 2020",0
Albania,ALB,"May 21, 2020",0
Albania,ALB,"May 22, 2020",0
Albania,ALB,"May 23, 2020",0
Albania,ALB,"May 24, 2020",0
Albania,ALB,"May 25, 2020",0.04957
Albania,ALB,"May 26, 2020",0.04957
Albania,ALB,"May 27, 2020",0.09914
Albania,ALB,"May 28, 2020",0.09914
Albania,ALB,"May 29, 2020",0.09914
Albania,ALB,"May 30, 2020",0.09914
Albania,ALB,"May 31, 2020",0.09914
Albania,ALB,"Jun 1, 2020",0.04957
Albania,ALB,"Jun 2, 2020",0.04957
Albania,ALB,"Jun 3, 2020",0
Albania,ALB,"Jun 4, 2020",0
Albania,ALB,"Jun 5, 2020",0
Albania,ALB,"Jun 6, 2020",0
Albania,ALB,"Jun 7, 2020",0.04957
Albania,ALB,"Jun 8, 2020",0.04957
Albania,ALB,"Jun 9, 2020",0.04957
Albania,ALB,"Jun 10, 2020",0.04957
Albania,ALB,"Jun 11, 2020",0.04957
Albania,ALB,"Jun 12, 2020",0.09914
Albania,ALB,"Jun 13, 2020",0.14871
Albania,ALB,"Jun 14, 2020",0.09914
Albania,ALB,"Jun 15, 2020",0.09914
Albania,ALB,"Jun 16, 2020",0.09914
Albania,ALB,"Jun 17, 2020",0.14871
Albania,ALB,"Jun 18, 2020",0.19829
Albania,ALB,"Jun 19, 2020",0.19829
Albania,ALB,"Jun 20, 2020",0.29757
Albania,ALB,"Jun 21, 2020",0.34714
Albania,ALB,"Jun 22, 2020",0.39671
Albania,ALB,"Jun 23, 2020",0.39671
Albania,ALB,"Jun 24, 2020",0.39671
Albania,ALB,"Jun 25, 2020",0.44643
Albania,ALB,"Jun 26, 2020",0.49614
Albania,ALB,"Jun 27, 2020",0.44657
Albania,ALB,"Jun 28, 2020",0.49629
Albania,ALB,"Jun 29, 2020",0.546
Albania,ALB,"Jun 30, 2020",0.69486
Albania,ALB,"Jul 1, 2020",0.84386
Albania,ALB,"Jul 2, 2020",0.89343
Albania,ALB,"Jul 3, 2020",0.99271
Albania,ALB,"Jul 4, 2020",1.04229
Algeria,DZA,"Jan 2, 2020",0
Algeria,DZA,"Jan 3, 2020",0
Algeria,DZA,"Jan 4, 2020",0
Algeria,DZA,"Jan 5, 2020",0
Algeria,DZA,"Jan 6, 2020",0
Algeria,DZA,"Jan 7, 2020",0
Algeria,DZA,"Jan 8, 2020",0
Algeria,DZA,"Jan 9, 2020",0
Algeria,DZA,"Jan 10, 2020",0
Algeria,DZA,"Jan 11, 2020",0
Algeria,DZA,"Jan 12, 2020",0
Algeria,DZA,"Jan 13, 2020",0
Algeria,DZA,"Jan 14, 2020",0
Algeria,DZA,"Jan 15, 2020",0
Algeria,DZA,"Jan 16, 2020",0
Algeria,DZA,"Jan 17, 2020",0
Algeria,DZA,"Jan 18, 2020",0
Algeria,DZA,"Jan 19, 2020",0
Algeria,DZA,"Jan 20, 2020",0
Algeria,DZA,"Jan 21, 2020",0
Algeria,DZA,"Jan 22, 2020",0
Algeria,DZA,"Jan 23, 2020",0
Algeria,DZA,"Jan 24, 2020",0
Algeria,DZA,"Jan 25, 2020",0
Algeria,DZA,"Jan 26, 2020",0
Algeria,DZA,"Jan 27, 2020",0
Algeria,DZA,"Jan 28, 2020",0
Algeria,DZA,"Jan 29, 2020",0
Algeria,DZA,"Jan 30, 2020",0
Algeria,DZA,"Jan 31, 2020",0
Algeria,DZA,"Feb 1, 2020",0
Algeria,DZA,"Feb 2, 2020",0
Algeria,DZA,"Feb 3, 2020",0
Algeria,DZA,"Feb 4, 2020",0
Algeria,DZA,"Feb 5, 2020",0
Algeria,DZA,"Feb 6, 2020",0
Algeria,DZA,"Feb 7, 2020",0
Algeria,DZA,"Feb 8, 2020",0
Algeria,DZA,"Feb 9, 2020",0
Algeria,DZA,"Feb 10, 2020",0
Algeria,DZA,"Feb 11, 2020",0
Algeria,DZA,"Feb 12, 2020",0
Algeria,DZA,"Feb 13, 2020",0
Algeria,DZA,"Feb 14, 2020",0
Algeria,DZA,"Feb 15, 2020",0
Algeria,DZA,"Feb 16, 2020",0
Algeria,DZA,"Feb 17, 2020",0
Algeria,DZA,"Feb 18, 2020",0
Algeria,DZA,"Feb 19, 2020",0
Algeria,DZA,"Feb 20, 2020",0
Algeria,DZA,"Feb 21, 2020",0
Algeria,DZA,"Feb 22, 2020",0
Algeria,DZA,"Feb 23, 2020",0
Algeria,DZA,"Feb 24, 2020",0
Algeria,DZA,"Feb 25, 2020",0
Algeria,DZA,"Feb 26, 2020",0
Algeria,DZA,"Feb 27, 2020",0
Algeria,DZA,"Feb 28, 2020",0
Algeria,DZA,"Feb 29, 2020",0
Algeria,DZA,"Mar 1, 2020",0
Algeria,DZA,"Mar 2, 2020",0
Algeria,DZA,"Mar 3, 2020",0
Algeria,DZA,"Mar 4, 2020",0
Algeria,DZA,"Mar 5, 2020",0
Algeria,DZA,"Mar 6, 2020",0
Algeria,DZA,"Mar 7, 2020",0
Algeria,DZA,"Mar 8, 2020",0
Algeria,DZA,"Mar 9, 2020",0
Algeria,DZA,"Mar 10, 2020",0
Algeria,DZA,"Mar 11, 2020",0
Algeria,DZA,"Mar 12, 2020",0
Algeria,DZA,"Mar 13, 2020",0.00767
Algeria,DZA,"Mar 14, 2020",0.0115
Algeria,DZA,"Mar 15, 2020",0.0092
Algeria,DZA,"Mar 16, 2020",0.0184
Algeria,DZA,"Mar 17, 2020",0.01533
Algeria,DZA,"Mar 18, 2020",0.01643
Algeria,DZA,"Mar 19, 2020",0.01971
Algeria,DZA,"Mar 20, 2020",0.01971
Algeria,DZA,"Mar 21, 2020",0.02614
Algeria,DZA,"Mar 22, 2020",0.04243
Algeria,DZA,"Mar 23, 2020",0.04243
Algeria,DZA,"Mar 24, 2020",0.04243
Algeria,DZA,"Mar 25, 2020",0.04571
Algeria,DZA,"Mar 26, 2020",0.049
Algeria,DZA,"Mar 27, 2020",0.05871
Algeria,DZA,"Mar 28, 2020",0.05229
Algeria,DZA,"Mar 29, 2020",0.04571
Algeria,DZA,"Mar 30, 2020",0.04571
Algeria,DZA,"Mar 31, 2020",0.05871
Algeria,DZA,"Apr 1, 2020",0.08143
Algeria,DZA,"Apr 2, 2020",0.12043
Algeria,DZA,"Apr 3, 2020",0.12371
Algeria,DZA,"Apr 4, 2020",0.25729
Algeria,DZA,"Apr 5, 2020",0.329
Algeria,DZA,"Apr 6, 2020",0.39414
Algeria,DZA,"Apr 7, 2020",0.44957
Algeria,DZA,"Apr 8, 2020",0.48543
Algeria,DZA,"Apr 9, 2020",0.479
Algeria,DZA,"Apr 10, 2020",0.56043
Algeria,DZA,"Apr 11, 2020",0.492
Algeria,DZA,"Apr 12, 2020",0.47243
Algeria,DZA,"Apr 13, 2020",0.45929
Algeria,DZA,"Apr 14, 2020",0.456
Algeria,DZA,"Apr 15, 2020",0.43
Algeria,DZA,"Apr 16, 2020",0.42671
Algeria,DZA,"Apr 17, 2020",0.36814
Algeria,DZA,"Apr 18, 2020",0.35186
Algeria,DZA,"Apr 19, 2020",0.29971
Algeria,DZA,"Apr 20, 2020",0.26714
Algeria,DZA,"Apr 21, 2020",0.23129
Algeria,DZA,"Apr 22, 2020",0.21814
Algeria,DZA,"Apr 23, 2020",0.21486
Algeria,DZA,"Apr 24, 2020",0.192
Algeria,DZA,"Apr 25, 2020",0.16586
Algeria,DZA,"Apr 26, 2020",0.16914
Algeria,DZA,"Apr 27, 2020",0.16271
Algeria,DZA,"Apr 28, 2020",0.15629
Algeria,DZA,"Apr 29, 2020",0.14657
Algeria,DZA,"Apr 30, 2020",0.13686
Algeria,DZA,"May 1, 2020",0.14014
Algeria,DZA,"May 2, 2020",0.12386
Algeria,DZA,"May 3, 2020",0.13043
Algeria,DZA,"May 4, 2020",0.12386
Algeria,DZA,"May 5, 2020",0.10757
Algeria,DZA,"May 6, 2020",0.10757
Algeria,DZA,"May 7, 2020",0.10429
Algeria,DZA,"May 8, 2020",0.10757
Algeria,DZA,"May 9, 2020",0.11414
Algeria,DZA,"May 10, 2020",0.11414
Algeria,DZA,"May 11, 2020",0.12714
Algeria,DZA,"May 12, 2020",0.13686
Algeria,DZA,"May 13, 2020",0.14657
Algeria,DZA,"May 14, 2020",0.14986
Algeria,DZA,"May 15, 2020",0.14986
Algeria,DZA,"May 16, 2020",0.15643
Algeria,DZA,"May 17, 2020",0.15643
Algeria,DZA,"May 18, 2020",0.15
Algeria,DZA,"May 19, 2020",0.15657
Algeria,DZA,"May 20, 2020",0.15014
Algeria,DZA,"May 21, 2020",0.15014
Algeria,DZA,"May 22, 2020",0.15014
Algeria,DZA,"May 23, 2020",0.15014
Algeria,DZA,"May 24, 2020",0.16314
Algeria,DZA,"May 25, 2020",0.16957
Algeria,DZA,"May 26, 2020",0.176
Algeria,DZA,"May 27, 2020",0.18243
Algeria,DZA,"May 28, 2020",0.17914
Algeria,DZA,"May 29, 2020",0.17914
Algeria,DZA,"May 30, 2020",0.18229
Algeria,DZA,"May 31, 2020",0.17571
Algeria,DZA,"Jun 1, 2020",0.17257
Algeria,DZA,"Jun 2, 2020",0.16929
Algeria,DZA,"Jun 3, 2020",0.16286
Algeria,DZA,"Jun 4, 2020",0.14329
Algeria,DZA,"Jun 5, 2020",0.166
Algeria,DZA,"Jun 6, 2020",0.16929
Algeria,DZA,"Jun 7, 2020",0.16929
Algeria,DZA,"Jun 8, 2020",0.17571
Algeria,DZA,"Jun 9, 2020",0.17571
Algeria,DZA,"Jun 10, 2020",0.18543
Algeria,DZA,"Jun 11, 2020",0.21143
Algeria,DZA,"Jun 12, 2020",0.19514
Algeria,DZA,"Jun 13, 2020",0.19843
Algeria,DZA,"Jun 14, 2020",0.20171
Algeria,DZA,"Jun 15, 2020",0.19529
Algeria,DZA,"Jun 16, 2020",0.20186
Algeria,DZA,"Jun 17, 2020",0.20843
Algeria,DZA,"Jun 18, 2020",0.21829
Algeria,DZA,"Jun 19, 2020",0.22814
Algeria,DZA,"Jun 20, 2020",0.24114
Algeria,DZA,"Jun 21, 2020",0.251
Algeria,DZA,"Jun 22, 2020",0.25414
Algeria,DZA,"Jun 23, 2020",0.24443
Algeria,DZA,"Jun 24, 2020",0.23786
Algeria,DZA,"Jun 25, 2020",0.228
Algeria,DZA,"Jun 26, 2020",0.21814
Algeria,DZA,"Jun 27, 2020",0.19543
Algeria,DZA,"Jun 28, 2020",0.17914
Algeria,DZA,"Jun 29, 2020",0.16943
Algeria,DZA,"Jun 30, 2020",0.17257
Algeria,DZA,"Jul 1, 2020",0.16614
Algeria,DZA,"Jul 2, 2020",0.16614
Algeria,DZA,"Jul 3, 2020",0.16286
Algeria,DZA,"Jul 4, 2020",0.16929
Andorra,AND,"Mar 17, 2020",0
Andorra,AND,"Mar 18, 2020",0
Andorra,AND,"Mar 19, 2020",0
Andorra,AND,"Mar 20, 2020",0
Andorra,AND,"Mar 21, 2020",0
Andorra,AND,"Mar 22, 2020",0
Andorra,AND,"Mar 23, 2020",0
Andorra,AND,"Mar 24, 2020",0
Andorra,AND,"Mar 25, 2020",0
Andorra,AND,"Mar 26, 2020",0
Andorra,AND,"Mar 27, 2020",5.54671
Andorra,AND,"Mar 28, 2020",5.54671
Andorra,AND,"Mar 29, 2020",7.39557
Andorra,AND,"Mar 30, 2020",11.09343
Andorra,AND,"Mar 31, 2020",14.79129
Andorra,AND,"Apr 1, 2020",22.187
Andorra,AND,"Apr 2, 2020",25.88486
Andorra,AND,"Apr 3, 2020",22.187
Andorra,AND,"Apr 4, 2020",24.03586
Andorra,AND,"Apr 5, 2020",24.03586
Andorra,AND,"Apr 6, 2020",22.18686
Andorra,AND,"Apr 7, 2020",24.03571
Andorra,AND,"Apr 8, 2020",18.48886
Andorra,AND,"Apr 9, 2020",16.63986
Andorra,AND,"Apr 10, 2020",18.48886
Andorra,AND,"Apr 11, 2020",18.48886
Andorra,AND,"Apr 12, 2020",20.33786
Andorra,AND,"Apr 13, 2020",20.33786
Andorra,AND,"Apr 14, 2020",14.79114
Andorra,AND,"Apr 15, 2020",16.64014
Andorra,AND,"Apr 16, 2020",18.48914
Andorra,AND,"Apr 17, 2020",14.79129
Andorra,AND,"Apr 18, 2020",16.64029
Andorra,AND,"Apr 19, 2020",12.94243
Andorra,AND,"Apr 20, 2020",12.94243
Andorra,AND,"Apr 21, 2020",12.94243
Andorra,AND,"Apr 22, 2020",11.09343
Andorra,AND,"Apr 23, 2020",7.39557
Andorra,AND,"Apr 24, 2020",7.39557
Andorra,AND,"Apr 25, 2020",9.24443
Andorra,AND,"Apr 26, 2020",9.24443
Andorra,AND,"Apr 27, 2020",7.39557
Andorra,AND,"Apr 28, 2020",7.39557
Andorra,AND,"Apr 29, 2020",7.39557
Andorra,AND,"Apr 30, 2020",9.24443
Andorra,AND,"May 1, 2020",9.24443
Andorra,AND,"May 2, 2020",5.54657
Andorra,AND,"May 3, 2020",7.39543
Andorra,AND,"May 4, 2020",9.24429
Andorra,AND,"May 5, 2020",9.24429
Andorra,AND,"May 6, 2020",9.24429
Andorra,AND,"May 7, 2020",7.39543
Andorra,AND,"May 8, 2020",9.24429
Andorra,AND,"May 9, 2020",7.39543
Andorra,AND,"May 10, 2020",7.39543
Andorra,AND,"May 11, 2020",5.54657
Andorra,AND,"May 12, 2020",5.54657
Andorra,AND,"May 13, 2020",3.69771
Andorra,AND,"May 14, 2020",5.54657
Andorra,AND,"May 15, 2020",3.69771
Andorra,AND,"May 16, 2020",3.69771
Andorra,AND,"May 17, 2020",5.54671
Andorra,AND,"May 18, 2020",5.54671
Andorra,AND,"May 19, 2020",5.54671
Andorra,AND,"May 20, 2020",5.54671
Andorra,AND,"May 21, 2020",3.69786
Andorra,AND,"May 22, 2020",3.69786
Andorra,AND,"May 23, 2020",3.69786
Andorra,AND,"May 24, 2020",0
Andorra,AND,"May 25, 2020",0
Andorra,AND,"May 26, 2020",0
Andorra,AND,"May 27, 2020",0
Andorra,AND,"May 28, 2020",0
Andorra,AND,"May 29, 2020",0
Andorra,AND,"May 30, 2020",0
Andorra,AND,"May 31, 2020",0
Andorra,AND,"Jun 1, 2020",0
Andorra,AND,"Jun 2, 2020",0
Andorra,AND,"Jun 3, 2020",0
Andorra,AND,"Jun 4, 2020",0
Andorra,AND,"Jun 5, 2020",0
Andorra,AND,"Jun 6, 2020",0
Andorra,AND,"Jun 7, 2020",0
Andorra,AND,"Jun 8, 2020",0
Andorra,AND,"Jun 9, 2020",0
Andorra,AND,"Jun 10, 2020",0
Andorra,AND,"Jun 11, 2020",0
Andorra,AND,"Jun 12, 2020",0
Andorra,AND,"Jun 13, 2020",0
Andorra,AND,"Jun 14, 2020",0
Andorra,AND,"Jun 15, 2020",0
Andorra,AND,"Jun 16, 2020",0
Andorra,AND,"Jun 17, 2020",1.84886
Andorra,AND,"Jun 18, 2020",1.84886
Andorra,AND,"Jun 19, 2020",1.84886
Andorra,AND,"Jun 20, 2020",1.84886
Andorra,AND,"Jun 21, 2020",1.84886
Andorra,AND,"Jun 22, 2020",1.84886
Andorra,AND,"Jun 23, 2020",1.84886
Andorra,AND,"Jun 24, 2020",0
Andorra,AND,"Jun 25, 2020",0
Andorra,AND,"Jun 26, 2020",0
Andorra,AND,"Jun 27, 2020",0
Andorra,AND,"Jun 28, 2020",0
Andorra,AND,"Jun 29, 2020",0
Andorra,AND,"Jun 30, 2020",0
Andorra,AND,"Jul 1, 2020",0
Andorra,AND,"Jul 2, 2020",0
Andorra,AND,"Jul 3, 2020",0
Andorra,AND,"Jul 4, 2020",0
Angola,AGO,"Mar 24, 2020",0
Angola,AGO,"Mar 25, 2020",0
