uf,nome_mun,quant
PI,GEMINIANO,1
PI,GILBUES,1
PI,GUADALUPE,1
PI,GUARIBAS,1
PI,HUGO NAPOLEAO,1
PI,ILHA GRANDE,1
PI,INHUMA,1
PI,IPIRANGA DO PIAUI,1
PI,ISAIAS COELHO,1
PI,ITAINOPOLIS,1
PI,ITAUEIRA,1
PI,JACOBINA DO PIAUI,1
PI,JARDIM DO MULATO,1
PI,JATOBA DO PIAUI,1
PI,JERUMENHA,1
PI,JOAO COSTA,1
PI,JOAQUIM PIRES,1
PI,JOCA MARQUES,1
PI,JOSE DE FREITAS,1
PI,JUAZEIRO DO PIAUI,1
PI,JULIO BORGES,1
PI,JUREMA,1
PI,LAGOA ALEGRE,1
PI,LAGOA DE SAO FRANCISCO,1
PI,LAGOA DO BARRO DO PIAUI,1
PI,LAGOA DO PIAUI,1
PI,LAGOA DO SITIO,1
PI,LAGOINHA DO PIAUI,1
PI,LANDRI SALES,1
PI,MADEIRO,1
PI,MANOEL EMIDIO,1
PI,MARCOLANDIA,1
PI,MASSAPE DO PIAUI,1
PI,MATIAS OLIMPIO,1
PI,MIGUEL ALVES,1
PI,MIGUEL LEAO,1
PI,MONSENHOR GIL,1
PI,MONSENHOR HIPOLITO,1
PI,MORRO CABECA NO TEMPO,1
PI,MORRO DO CHAPEU DO PIAUI,1
PI,NAZARE DO PIAUI,1
PI,NAZARIA,1
PI,NOSSA SENHORA DE NAZARE,1
PI,NOSSA SENHORA DOS REMEDIOS,1
PI,NOVA SANTA RITA,1
PI,NOVO ORIENTE DO PIAUI,1
PI,NOVO SANTO ANTONIO,1
PI,OEIRAS,2
PI,OLHO D AGUA DO PIAUI,1
PI,PADRE MARCOS,1
PI,PAES LANDIM,1
PI,PAJEU DO PIAUI,1
PI,PALMEIRAIS,1
PI,PAQUETA,1
PI,PARNAGUA,1
PI,PARNAIBA,5
PI,PASSAGEM FRANCA DO PIAUI,1
PI,PATOS DO PIAUI,1
PI,PAU D ARCO DO PIAUI,1
PI,PAULISTANA,1
PI,PAVUSSU,1
PI,PEDRO II,2
PI,PEDRO LAURENTINO,1
PI,PICOS,4
PI,PIMENTEIRAS,1
PI,PIRACURUCA,1
PI,PIRIPIRI,3
PI,PORTO,1
PI,PORTO ALEGRE DO PIAUI,1
PI,PRATA DO PIAUI,1
PI,QUEIMADA NOVA,1
PI,REDENCAO DO GURGUEIA,1
PI,REGENERACAO,1
PI,RIACHO FRIO,1
PI,RIBEIRA DO PIAUI,1
PI,RIBEIRO GONCALVES,1
PI,RIO GRANDE DO PIAUI,1
PI,SANTA CRUZ DO PIAUI,1
PI,SANTA CRUZ DOS MILAGRES,1
PI,SANTA FILOMENA,1
PI,SANTA ROSA DO PIAUI,1
PI,SANTANA DO PIAUI,1
PI,SANTO ANTONIO DE LISBOA,1
PI,SANTO ANTONIO DOS MILAGRES,1
PI,SANTO INACIO DO PIAUI,1
PI,SAO BRAZ DO PIAUI,1
PI,SAO FELIX DO PIAUI,1
PI,SAO FRANCISCO DE ASSIS DO PIAUI,1
PI,SAO FRANCISCO DO PIAUI,1
PI,SAO GONCALO DO GURGUEIA,1
PI,SAO GONCALO DO PIAUI,1
PI,SAO JOAO DA CANABRAVA,1
PI,SAO JOAO DA FRONTEIRA,1
PI,SAO JOAO DA SERRA,1
PI,SAO JOAO DA VARJOTA,1
PI,SAO JOAO DO PIAUI,1
PI,SAO JOSE DO DIVINO,1
PI,SAO JOSE DO PEIXE,1
PI,SAO JOSE DO PIAUI,1
PI,SAO JULIAO,1
PI,SAO LOURENCO DO PIAUI,1
PI,SAO LUIS DO PIAUI,1
PI,SAO MIGUEL DA BAIXA GRANDE,1
PI,SAO MIGUEL DO FIDALGO,1
PI,SAO PEDRO DO PIAUI,1
PI,SAO RAIMUNDO NONATO,1
PI,SEBASTIAO BARROS,1
PI,SEBASTIAO LEAL,1
PI,SIGEFREDO PACHECO,1
PI,SIMOES,1
PI,SIMPLICIO MENDES,1
PI,SUSSUAPARA,1
PI,TAMBORIL DO PIAUI,1
PI,TANQUE DO PIAUI,1
PI,TERESINA,53
PI,UNIAO,2
PI,VALENCA DO PIAUI,1
PI,VARZEA BRANCA,1
PI,VARZEA GRANDE,1
PI,VERA MENDES,1
PI,VILA NOVA DO PIAUI,1
PI,WALL FERRAZ,1
PR,ABATIA,1
PR,ADRIANOPOLIS,1
PR,AGUDOS DO SUL,1
PR,ALMIRANTE TAMANDARE,3
PR,ALTAMIRA DO PARANA,1
PR,ALTO PARAISO,1
PR,ALTO PARANA,1
PR,ALTO PIQUIRI,1
PR,ALTONIA,1
PR,ALVORADA DO SUL,1
PR,AMAPORA,1
PR,ANAHY,1
PR,ANDIRA,1
PR,ANGULO,1
PR,ANTONINA,1
PR,ANTONIO OLINTO,1
PR,APUCARANA,9
PR,ARAPONGAS,7
PR,ARAPOTI,1
PR,ARAPUA,1
PR,ARARUNA,1
PR,ARAUCARIA,8
PR,ARIRANHA DO IVAI,1
PR,ASSAI,1
PR,ASSIS CHATEAUBRIAND,1
PR,ASTORGA,2
PR,ATALAIA,1
PR,BALSA NOVA,1
PR,BANDEIRANTES,2
PR,BARBOSA FERRAZ,1
PR,BARRA DO JACARE,1
PR,BARRACAO,1
PR,BELA VISTA DA CAROBA,1
PR,BELA VISTA DO PARAISO,1
PR,BITURUNA,1
PR,BOA ESPERANCA,1
PR,BOA ESPERANCA DO IGUACU,1
PR,BOA VENTURA DE SAO ROQUE,1
PR,BOA VISTA DA APARECIDA,1
PR,BOCAIUVA DO SUL,1
PR,BOM JESUS DO SUL,1
PR,BOM SUCESSO,1
PR,BOM SUCESSO DO SUL,1
PR,BORRAZOPOLIS,1
PR,BRAGANEY,1
PR,BRASILANDIA DO SUL,1
PR,CAFEARA,1
PR,CAFELANDIA,1
PR,CAFEZAL DO SUL,1
PR,CALIFORNIA,1
PR,CAMBARA,1
PR,CAMBE,6
PR,CAMBIRA,1
PR,CAMPINA DA LAGOA,1
PR,CAMPINA DO SIMAO,1
PR,CAMPINA GRANDE DO SUL,1
PR,CAMPO BONITO,1
PR,CAMPO DO TENENTE,1
PR,CAMPO LARGO,5
PR,CAMPO MAGRO,1
PR,CAMPO MOURAO,6
PR,CANDIDO DE ABREU,1
PR,CANDOI,1
PR,CANTAGALO,1
PR,CAPANEMA,1
PR,CAPITAO LEONIDAS MARQUES,1
PR,CARAMBEI,1
PR,CARLOPOLIS,1
PR,CASCAVEL,19
PR,CASTRO,3
PR,CATANDUVAS,1
PR,CENTENARIO DO SUL,1
PR,CERRO AZUL,1
PR,CEU AZUL,1
PR,CHOPINZINHO,1
PR,CIANORTE,5
PR,CIDADE GAUCHA,1
PR,COLOMBO,10
PR,COLORADO,2
PR,CONGONHINHAS,1
PR,CONTENDA,1
PR,CORBELIA,1
PR,CORNELIO PROCOPIO,4
PR,CORONEL DOMINGOS SOARES,1
PR,CORONEL VIVIDA,1
PR,CORUMBATAI DO SUL,1
PR,CRUZ MACHADO,1
PR,CRUZEIRO DO IGUACU,1
PR,CRUZEIRO DO OESTE,1
PR,CRUZEIRO DO SUL,1
PR,CRUZMALTINA,1
PR,CURITIBA,143
PR,CURIUVA,1
PR,DIAMANTE D OESTE,1
PR,DIAMANTE DO NORTE,1
PR,DIAMANTE DO SUL,1
PR,DOIS VIZINHOS,2
PR,DOURADINA,1
PR,DOUTOR CAMARGO,1
PR,ENEAS MARQUES,1
PR,ENGENHEIRO BELTRAO,1
PR,ENTRE RIOS DO OESTE,1
PR,ESPERANCA NOVA,1
PR,ESPIGAO ALTO DO IGUACU,1
PR,FAROL,1
PR,FAXINAL,1
PR,FAZENDA RIO GRANDE,3
PR,FENIX,1
PR,FERNANDES PINHEIRO,1
PR,FIGUEIRA,1
PR,FLOR DA SERRA DO SUL,1
PR,FLORAI,1
PR,FLORESTA,1
PR,FLORESTOPOLIS,1
PR,FLORIDA,1
PR,FORMOSA DO OESTE,1
PR,FOZ DO IGUACU,16
PR,FOZ DO JORDAO,1
PR,FRANCISCO ALVES,1
PR,FRANCISCO BELTRAO,5
PR,GENERAL CARNEIRO,1
PR,GODOY MOREIRA,1
PR,GOIOERE,2
PR,GRANDES RIOS,1
PR,GUAIRA,2
PR,GUAIRACA,1
PR,GUAMIRANGA,1
PR,GUAPIRAMA,1
PR,GUAPOREMA,1
PR,GUARACI,1
PR,GUARANIACU,1
PR,GUARAPUAVA,10
PR,GUARAQUECABA,1
PR,GUARATUBA,2
PR,HONORIO SERPA,1
PR,IBAITI,2
PR,IBEMA,1
PR,IBIPORA,3
PR,ICARAIMA,1
PR,IGUARACU,1
PR,IGUATU,1
PR,IMBAU,1
PR,IMBITUVA,1
PR,INACIO MARTINS,1
PR,INAJA,1
PR,INDIANOPOLIS,1
PR,IPIRANGA,1
PR,IPORA,1
PR,IRACEMA DO OESTE,1
PR,IRATI,3
PR,IRETAMA,1
PR,ITAGUAJE,1
PR,ITAIPULANDIA,1
PR,ITAMBARACA,1
PR,ITAMBE,1
PR,ITAPEJARA D OESTE,1
PR,ITAPERUCU,1
PR,ITAUNA DO SUL,1
PR,IVAI,1
PR,IVAIPORA,2
PR,IVATE,1
PR,IVATUBA,1
PR,JACAREZINHO,4
PR,JAGUAPITA,1
PR,JAGUARIAIVA,1
PR,JANDAIA DO SUL,2
PR,JANIOPOLIS,1
PR,JAPIRA,1
PR,JAPURA,1
PR,JARDIM ALEGRE,1
PR,JATAIZINHO,1
PR,JESUITAS,1
PR,JOAQUIM TAVORA,1
PR,JUNDIAI DO SUL,1
PR,JURANDA,1
PR,JUSSARA,1
PR,KALORE,1
PR,LAPA,2
PR,LARANJAL,1
PR,LARANJEIRAS DO SUL,1
PR,LEOPOLIS,1
PR,LIDIANOPOLIS,1
PR,LINDOESTE,1
PR,LOANDA,1
PR,LOBATO,1
PR,LONDRINA,33
PR,LUIZIANA,1
PR,LUNARDELLI,1
PR,LUPIONOPOLIS,1
PR,MAMBORE,1
PR,MANDAGUACU,1
PR,MANDAGUARI,2
PR,MANDIRITUBA,1
PR,MANFRINOPOLIS,1
PR,MANGUEIRINHA,1
PR,MANOEL RIBAS,1
PR,MARECHAL CANDIDO RONDON,3
PR,MARIA HELENA,1
PR,MARIALVA,2
PR,MARILANDIA DO SUL,1
PR,MARILENA,1
PR,MARILUZ,1
PR,MARINGA,27
PR,MARIOPOLIS,1
PR,MARIPA,1
PR,MARMELEIRO,1
PR,MARQUINHO,1
PR,MARUMBI,1
PR,MATELANDIA,1
PR,MATINHOS,2
PR,MATO RICO,1
PR,MAUA DA SERRA,1
PR,MEDIANEIRA,3
PR,MIRADOR,1
PR,MIRASELVA,1
PR,MISSAL,1
PR,MOREIRA SALES,1
PR,MORRETES,1
PR,MUNHOZ DE MELO,1
PR,NOSSA SENHORA DAS GRACAS,1
PR,NOVA ALIANCA DO IVAI,1
PR,NOVA AMERICA DA COLINA,1
PR,NOVA AURORA,1
PR,NOVA CANTU,1
PR,NOVA ESPERANCA,2
PR,NOVA ESPERANCA DO SUDOESTE,1
PR,NOVA FATIMA,1
PR,NOVA LARANJEIRAS,1
PR,NOVA LONDRINA,1
PR,NOVA OLIMPIA,1
PR,NOVA SANTA BARBARA,1
PR,NOVA SANTA ROSA,1
PR,NOVA TEBAS,1
PR,NOVO ITACOLOMI,1
PR,ORTIGUEIRA,1
PR,OURIZONA,1
PR,OURO VERDE DO OESTE,1
PR,PAICANDU,2
PR,PALMAS,2
PR,PALMEIRA,2
PR,PALMITAL,1
PR,PALOTINA,2
PR,PARAISO DO NORTE,1
PR,PARANACITY,1
PR,PARANAGUA,8
PR,PARANAPOEMA,1
PR,PARANAVAI,6
PR,PATO BRAGADO,1
PR,PATO BRANCO,5
PR,PAULA FREITAS,1
PR,PAULO FRONTIN,1
PR,PEABIRU,1
PR,PEROBAL,1
PR,PEROLA,1
PR,PEROLA D OESTE,1
PR,PIEN,1
PR,PINHAIS,7
PR,PINHALAO,1
PR,PINHAO,2
PR,PIRAI DO SUL,1
PR,PIRAQUARA,3
PR,PITANGA,1
PR,PITANGUEIRAS,1
PR,PLANALTINA DO PARANA,1
PR,PLANALTO,1
PR,PONTA GROSSA,14
PR,PONTAL DO PARANA,1
PR,PORECATU,2
PR,PORTO AMAZONAS,1
PR,PORTO BARREIRO,1
PR,PORTO RICO,1
PR,PORTO VITORIA,1
PR,PRADO FERREIRA,1
PR,PRANCHITA,1
PR,PRESIDENTE CASTELO BRANCO,1
PR,PRIMEIRO DE MAIO,1
PR,PRUDENTOPOLIS,2
PR,QUARTO CENTENARIO,1
PR,QUATIGUA,1
PR,QUATRO BARRAS,1
PR,QUATRO PONTES,1
PR,QUEDAS DO IGUACU,2
PR,QUERENCIA DO NORTE,1
PR,QUINTA DO SOL,1
PR,QUITANDINHA,1
PR,RAMILANDIA,1
PR,RANCHO ALEGRE,1
PR,RANCHO ALEGRE D OESTE,1
PR,REALEZA,1
PR,REBOUCAS,1
PR,RENASCENCA,1
PR,RESERVA,1
PR,RIBEIRAO CLARO,1
PR,RIBEIRAO DO PINHAL,1
PR,RIO AZUL,1
PR,RIO BOM,1
PR,RIO BRANCO DO IVAI,1
PR,RIO BRANCO DO SUL,1
PR,RIO NEGRO,2
PR,ROLANDIA,4
PR,RONCADOR,1
PR,RONDON,1
PR,ROSARIO DO IVAI,1
PR,SABAUDIA,1
PR,SALGADO FILHO,1
PR,SALTO DO ITARARE,1
PR,SALTO DO LONTRA,1
PR,SANTA AMELIA,1
PR,SANTA CECILIA DO PAVAO,1
PR,SANTA FE,1
PR,SANTA HELENA,1
PR,SANTA INES,1
PR,SANTA ISABEL DO IVAI,1
PR,SANTA LUCIA,1
PR,SANTA MARIA DO OESTE,1
PR,SANTA MARIANA,1
PR,SANTA MONICA,1
PR,SANTA TEREZA DO OESTE,1
PR,SANTA TEREZINHA DE ITAIPU,1
PR,SANTANA DO ITARARE,1
PR,SANTO ANTONIO DA PLATINA,3
PR,SANTO ANTONIO DO CAIUA,1
PR,SANTO ANTONIO DO PARAISO,1
PR,SANTO ANTONIO DO SUDOESTE,1
PR,SANTO INACIO,1
PR,SAO CARLOS DO IVAI,1
PR,SAO JOAO,1
PR,SAO JOAO DO CAIUA,1
PR,SAO JOAO DO IVAI,1
PR,SAO JOAO DO TRIUNFO,1
PR,SAO JORGE D OESTE,1
PR,SAO JORGE DO IVAI,1
PR,SAO JORGE DO PATROCINIO,1
PR,SAO JOSE DA BOA VISTA,1
PR,SAO JOSE DAS PALMEIRAS,1
PR,SAO JOSE DOS PINHAIS,15
PR,SAO MANOEL DO PARANA,1
PR,SAO MATEUS DO SUL,2
PR,SAO MIGUEL DO IGUACU,1
PR,SAO PEDRO DO IGUACU,1
PR,SAO PEDRO DO IVAI,1
PR,SAO PEDRO DO PARANA,1
PR,SAO SEBASTIAO DA AMOREIRA,1
PR,SAO TOME,1
PR,SAPOPEMA,1
PR,SARANDI,6
PR,SAUDADE DO IGUACU,1
PR,SENGES,1
PR,SERRANOPOLIS DO IGUACU,1
PR,SERTANEJA,1
PR,SERTANOPOLIS,1
PR,SIQUEIRA CAMPOS,1
PR,SULINA,1
PR,TAMARANA,1
PR,TAMBOARA,1
PR,TAPEJARA,1
PR,TAPIRA,1
PR,TEIXEIRA SOARES,1
PR,TELEMACO BORBA,5
PR,TERRA BOA,1
PR,TERRA RICA,1
PR,TERRA ROXA,1
PR,TIBAGI,1
PR,TIJUCAS DO SUL,1
PR,TOLEDO,8
PR,TOMAZINA,1
PR,TRES BARRAS DO PARANA,1
PR,TUNAS DO PARANA,1
PR,TUNEIRAS DO OESTE,1
PR,TUPASSI,1
PR,TURVO,1
PR,UBIRATA,1
PR,UMUARAMA,7
PR,UNIAO DA VITORIA,4
PR,UNIFLOR,1
PR,URAI,1
PR,VENTANIA,1
PR,VERA CRUZ DO OESTE,1
PR,VERE,1
PR,VIRMOND,1
PR,WENCESLAU BRAZ,1
PR,XAMBRE,1
RJ,ANGRA DOS REIS,8
RJ,APERIBE,1
RJ,ARARUAMA,4
RJ,AREAL,1
RJ,ARMACAO DOS BUZIOS,2
RJ,ARRAIAL DO CABO,1
RJ,BARRA DO PIRAI,3
RJ,BARRA MANSA,7
RJ,BELFORD ROXO,9
RJ,BOM JARDIM,1
RJ,BOM JESUS DO ITABAPOANA,2
RJ,CABO FRIO,9
RJ,CACHOEIRAS DE MACACU,3
RJ,CAMPOS DOS GOYTACAZES,16
RJ,CANTAGALO,1
RJ,CARAPEBUS,1
RJ,CARDOSO MOREIRA,1
RJ,CASIMIRO DE ABREU,1
RJ,CONCEICAO DE MACABU,1
RJ,CORDEIRO,1
RJ,DUAS BARRAS,1
RJ,DUQUE DE CAXIAS,26
RJ,ENGENHEIRO PAULO DE FRONTIN,1
RJ,GUAPIMIRIM,2
RJ,IGUABA GRANDE,1
RJ,ITABORAI,3
RJ,ITAGUAI,4
RJ,ITALVA,1
RJ,ITAOCARA,1
RJ,ITAPERUNA,4
RJ,ITATIAIA,2
RJ,JAPERI,1
RJ,LAJE DO MURIAE,1
RJ,MACAE,10
RJ,MAGE,7
RJ,MANGARATIBA,2
RJ,MARICA,6
RJ,MENDES,1
RJ,MESQUITA,5
RJ,MIGUEL PEREIRA,2
RJ,NATIVIDADE,1
RJ,NILOPOLIS,6
RJ,NITEROI,30
RJ,NOVA FRIBURGO,11
RJ,NOVA IGUACU,21
RJ,PARACAMBI,2
RJ,PARAIBA DO SUL,2
RJ,PARATI,1
RJ,PATY DO ALFERES,1
RJ,PETROPOLIS,15
RJ,PORCIUNCULA,1
RJ,PORTO REAL,1
RJ,QUATIS,1
RJ,QUEIMADOS,2
RJ,QUISSAMA,1
RJ,RESENDE,7
RJ,RIO BONITO,1
RJ,RIO DAS FLORES,1
RJ,RIO DAS OSTRAS,6
RJ,RIO DE JANEIRO,318
RJ,SANTA MARIA MADALENA,1
RJ,SANTO ANTONIO DE PADUA,2
RJ,SAO FIDELIS,2
RJ,SAO GONCALO,30
RJ,SAO JOAO DA BARRA,2
RJ,SAO JOAO DE MERITI,12
RJ,SAO JOSE DE UBA,1
RJ,SAO JOSE DO VALE DO RIO PRETO,1
RJ,SAO PEDRO DA ALDEIA,4
RJ,SAO SEBASTIAO DO ALTO,1
RJ,SAPUCAIA,1
RJ,SAQUAREMA,2
RJ,SEROPEDICA,4
RJ,SUMIDOURO,1
RJ,TANGUA,1
RJ,TERESOPOLIS,11
RJ,TRAJANO DE MORAIS,1
RJ,TRES RIOS,3
RJ,VALENCA,3
RJ,VASSOURAS,2
RJ,VOLTA REDONDA,18
RN,ACARI,1
RN,ACU,1
RN,AGUA NOVA,1
RN,ALEXANDRIA,1
RN,ALMINO AFONSO,1
RN,ALTO DO RODRIGUES,1
RN,ANGICOS,1
RN,ANTONIO MARTINS,1
RN,APODI,1
RN,AREIA BRANCA,1
RN,ARES,1
RN,AUGUSTO SEVERO,1
RN,BAIA FORMOSA,1
RN,BARAUNA,1
RN,BARCELONA,1
RN,BODO,1
RN,BOM JESUS,1
RN,BREJINHO,1
RN,CAICO,5
RN,CANGUARETAMA,1
RN,CARAUBAS,1
RN,CARNAUBA DOS DANTAS,1
RN,CARNAUBAIS,1
RN,CEARA-MIRIM,1
RN,CERRO CORA,1
RN,CORONEL EZEQUIEL,1
RN,CORONEL JOAO PESSOA,1
RN,CRUZETA,1
RN,CURRAIS NOVOS,2
RN,DOUTOR SEVERIANO,1
RN,ENCANTO,1
RN,EQUADOR,1
RN,ESPIRITO SANTO,1
RN,EXTREMOZ,1
RN,FELIPE GUERRA,1
RN,FERNANDO PEDROZA,1
RN,FLORANIA,1
RN,FRANCISCO DANTAS,1
RN,FRUTUOSO GOMES,1
RN,GALINHOS,1
RN,GOVERNADOR DIX-SEPT ROSADO,1
RN,GROSSOS,1
RN,GUAMARE,1
RN,IELMO MARINHO,1
RN,IPUEIRA,1
RN,ITAJA,1
RN,ITAU,1
RN,JACANA,1
RN,JANDAIRA,1
RN,JANDUIS,1
RN,JANUARIO CICCO,1
RN,JAPI,1
RN,JARDIM DE ANGICOS,1
RN,JARDIM DE PIRANHAS,1
RN,JARDIM DO SERIDO,1
RN,JOAO CAMARA,1
RN,JOAO DIAS,1
RN,JOSE DA PENHA,1
RN,JUCURUTU,1
RN,JUNDIA,1
RN,LAGOA D ANTA,1
RN,LAGOA DE PEDRAS,1
RN,LAGOA NOVA,1
RN,LAGOA SALGADA,1
RN,LAJES,1
RN,LAJES PINTADAS,1
RN,LUCRECIA,1
RN,LUIS GOMES,1
RN,MACAIBA,2
RN,MACAU,1
RN,MAJOR SALES,1
RN,MARCELINO VIEIRA,1
RN,MARTINS,1
RN,MAXARANGUAPE,1
RN,MESSIAS TARGINO,1
RN,MONTANHAS,1
RN,MONTE ALEGRE,1
RN,MONTE DAS GAMELEIRAS,1
RN,MOSSORO,6
RN,NATAL,42
RN,NISIA FLORESTA,1
RN,NOVA CRUZ,1
RN,OLHO-D AGUA DO BORGES,1
RN,OURO BRANCO,1
RN,PARANA,1
RN,PARAU,1
RN,PARAZINHO,1
RN,PARELHAS,1
RN,PARNAMIRIM,8
RN,PASSA E FICA,1
RN,PATU,1
RN,PAU DOS FERROS,1
RN,PEDRA PRETA,1
RN,PEDRO VELHO,1
RN,PILOES,1
RN,POCO BRANCO,1
RN,PORTALEGRE,1
RN,PORTO DO MANGUE,1
RN,PUREZA,1
RN,RAFAEL FERNANDES,1
RN,RAFAEL GODEIRO,1
RN,RIACHO DA CRUZ,1
RN,RIACHO DE SANTANA,1
RN,RIO DO FOGO,1
RN,RODOLFO FERNANDES,1
RN,RUY BARBOSA,1
RN,SANTA CRUZ,1
RN,SANTA MARIA,1
RN,SANTANA DO MATOS,1
RN,SANTO ANTONIO,1
RN,SAO BENTO DO TRAIRI,1
RN,SAO FERNANDO,1
RN,SAO FRANCISCO DO OESTE,1
RN,SAO GONCALO DO AMARANTE,2
RN,SAO JOAO DO SABUGI,1
RN,SAO JOSE DE MIPIBU,1
RN,SAO JOSE DO CAMPESTRE,1
RN,SAO JOSE DO SERIDO,1
RN,SAO MIGUEL,1
RN,SAO MIGUEL DO GOSTOSO,1
RN,SAO PAULO DO POTENGI,1
RN,SAO RAFAEL,1
RN,SAO TOME,1
RN,SAO VICENTE,1
RN,SENADOR ELOI DE SOUZA,1
RN,SERRA DO MEL,1
RN,SERRA NEGRA DO NORTE,1
RN,SERRINHA DOS PINTOS,1
RN,SEVERIANO MELO,1
RN,SITIO NOVO,1
RN,TABOLEIRO GRANDE,1
RN,TANGARA,1
RN,TENENTE ANANIAS,1
RN,TENENTE LAURENTINO CRUZ,1
RN,TIBAU,1
RN,TIBAU DO SUL,1
RN,TIMBAUBA DOS BATISTAS,1
RN,TOUROS,1
RN,TRIUNFO POTIGUAR,1
RN,UMARIZAL,1
RN,UPANEMA,1
RN,VARZEA,1
RN,VENHA-VER,1
RN,VERA CRUZ,1
RN,VICOSA,1
RN,VILA FLOR,1
RO,ALTA FLORESTA D OESTE,1
RO,ALTO ALEGRE DOS PARECIS,1
RO,ALTO PARAISO,1
RO,ALVORADA D OESTE,1
RO,ARIQUEMES,4
RO,BURITIS,2
RO,CABIXI,1
RO,CACAULANDIA,1
RO,CACOAL,4
RO,CAMPO NOVO DE RONDONIA,1
RO,CEREJEIRAS,1
RO,CHUPINGUAIA,1
RO,COLORADO DO OESTE,1
RO,COSTA MARQUES,1
RO,CUJUBIM,1
RO,ESPIGAO D OESTE,1
RO,GOVERNADOR JORGE TEIXEIRA,1
RO,GUAJARA-MIRIM,2
RO,JARU,3
RO,JI-PARANA,5
RO,MACHADINHO D OESTE,2
RO,MINISTRO ANDREAZZA,1
RO,MIRANTE DA SERRA,1
RO,MONTE NEGRO,1
RO,NOVA BRASILANDIA D OESTE,1
RO,NOVA MAMORE,1
RO,NOVA UNIAO,1
RO,NOVO HORIZONTE DO OESTE,1
RO,OURO PRETO DO OESTE,2
RO,PARECIS,1
RO,PIMENTA BUENO,1
RO,PIMENTEIRAS DO OESTE,1
RO,PORTO VELHO,20
RO,PRESIDENTE MEDICI,1
RO,PRIMAVERA DE RONDONIA,1
RO,ROLIM DE MOURA,3
RO,SANTA LUZIA D OESTE,1
RO,SAO FELIPE D OESTE,1
RO,SAO FRANCISCO DO GUAPORE,1
RO,SAO MIGUEL DO GUAPORE,1
RO,SERINGUEIRAS,1
RO,TEIXEIROPOLIS,1
RO,THEOBROMA,1
RO,URUPA,1
RO,VALE DO ANARI,1
RO,VALE DO PARAISO,1
RO,VILHENA,5
RR,ALTO ALEGRE,1
RR,AMAJARI,1
RR,BOA VISTA,13
RR,IRACEMA,1
RR,MUCAJAI,1
RR,NORMANDIA,1
RR,PACARAIMA,1
RR,SAO JOAO DA BALIZA,1
RR,SAO LUIZ,1
RR,UIRAMUTA,1
RS,AJURICABA,1
RS,ALEGRETE,5
RS,ALEGRIA,1
RS,ALTO ALEGRE,1
RS,ALVORADA,4
RS,AMETISTA DO SUL,1
RS,ANDRE DA ROCHA,1
RS,ANTONIO PRADO,1
RS,ARAMBARE,1
RS,ARARICA,1
RS,ARROIO DO MEIO,1
RS,ARROIO DO SAL,1
RS,ARROIO DOS RATOS,1
RS,ARROIO GRANDE,1
RS,AUGUSTO PESTANA,1
RS,AUREA,1
RS,BAGE,4
RS,BALNEARIO PINHAL,1
RS,BARAO,1
RS,BARAO DO TRIUNFO,1
RS,BARRA DO QUARAI,1
RS,BARRA DO RIBEIRO,1
RS,BARRA FUNDA,1
RS,BARRACAO,1
RS,BARROS CASSAL,1
RS,BENTO GONCALVES,8
RS,BOA VISTA DAS MISSOES,1
RS,BOA VISTA DO INCRA,1
RS,BOA VISTA DO SUL,1
RS,BOM PRINCIPIO,1
RS,BOM RETIRO DO SUL,1
RS,BOQUEIRAO DO LEAO,1
RS,BOSSOROCA,1
RS,BOZANO,1
RS,BRAGA,1
RS,BROCHIER,1
RS,BUTIA,1
RS,CACAPAVA DO SUL,2
RS,CACEQUI,1
RS,CACHOEIRA DO SUL,5
RS,CACHOEIRINHA,6
RS,CACIQUE DOBLE,1
RS,CAIBATE,1
RS,CAICARA,1
RS,CAMAQUA,3
RS,CAMBARA DO SUL,1
RS,CAMPESTRE DA SERRA,1
RS,CAMPINA DAS MISSOES,1
RS,CAMPO BOM,2
RS,CAMPOS BORGES,1
RS,CANDELARIA,1
RS,CANDIOTA,1
RS,CANELA,2
RS,CANGUCU,2
RS,CANOAS,14
RS,CAPAO BONITO DO SUL,1
RS,CAPAO DA CANOA,3
RS,CAPELA DE SANTANA,1
RS,CAPIVARI DO SUL,1
RS,CARAZINHO,5
RS,CARLOS BARBOSA,1
RS,CASCA,1
RS,CASEIROS,1
RS,CATUIPE,1
RS,CAXIAS DO SUL,24
RS,CERRITO,1
RS,CERRO BRANCO,1
RS,CERRO GRANDE,1
RS,CERRO GRANDE DO SUL,1
RS,CERRO LARGO,1
RS,CHAPADA,1
RS,CHARQUEADAS,2
RS,CHIAPETTA,1
RS,CHUI,1
RS,CHUVISCA,1
RS,CIDREIRA,1
RS,CIRIACO,1
RS,COLINAS,1
RS,COLORADO,1
RS,CONDOR,1
RS,CORONEL BARROS,1
RS,CORONEL BICACO,1
RS,CORONEL PILAR,1
RS,COTIPORA,1
RS,COXILHA,1
RS,CRUZ ALTA,4
RS,CRUZALTENSE,1
RS,CRUZEIRO DO SUL,1
RS,DERRUBADAS,1
RS,DOIS IRMAOS,1
RS,DOIS IRMAOS DAS MISSOES,1
RS,DOM FELICIANO,1
RS,DOM PEDRITO,2
RS,DOM PEDRO DE ALCANTARA,1
RS,DOUTOR MAURICIO CARDOSO,1
RS,DOUTOR RICARDO,1
RS,ELDORADO DO SUL,2
RS,ENCANTADO,1
RS,ENCRUZILHADA DO SUL,1
